Id_Cliente,Id_Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega
272,14,1770,4,3455.29,41,2023-03-14,2023-03-15,Sem Ocorrência
17,6,1771,17,2063.17,36,2023-04-29,2023-05-27,Sem Ocorrência
145,3,1772,15,1136.76,31,2023-09-29,2023-10-19,Entrega com Avaria
121,11,1773,23,3208.13,33,2023-04-29,2023-05-15,Sem Ocorrência
379,16,1774,39,2844.79,10,2023-10-01,2023-10-27,Sem Ocorrência
354,9,1775,37,4249.93,23,2023-03-20,2023-04-11,Entrega com Avaria
403,6,1776,6,3268.71,18,2023-10-31,2023-11-25,Sem Ocorrência
37,13,1777,27,2060.06,3,2023-02-27,2023-03-22,Entrega com Avaria
375,11,1778,22,1135.84,3,2023-09-09,2023-10-09,Sem Ocorrência
85,3,1779,40,4731.42,19,2023-12-12,2023-12-16,Sem Ocorrência
183,16,1780,23,2007.78,10,2023-01-15,2023-01-29,Entrega com Avaria
487,1,1781,24,4758.51,18,2023-01-27,2023-01-28,Entrega com Avaria
282,12,1782,42,2484.33,9,2023-05-20,2023-06-06,Sem Ocorrência
351,7,1783,10,172.52,4,2023-02-01,2023-02-19,Entrega com Avaria
257,11,1784,32,2152.65,30,2023-10-08,2023-10-17,Sem Ocorrência
23,13,1785,24,622.75,28,2023-10-05,2023-10-26,Sem Ocorrência
235,15,1786,42,3122.84,34,2023-09-01,2023-09-26,Sem Ocorrência
414,3,1787,39,2081.0,40,2023-07-29,2023-08-26,Entrega com Avaria
424,2,1788,46,1344.66,30,2023-11-07,2023-12-04,Sem Ocorrência
86,5,1789,21,2879.45,37,2023-06-12,2023-06-16,Entrega com Avaria
411,5,1790,18,3789.39,6,2023-03-17,2023-03-20,Entrega com Avaria
88,10,1791,17,4420.44,39,2023-08-27,2023-09-08,Sem Ocorrência
483,11,1792,3,4806.74,36,2023-12-21,2023-12-31,Entrega com Avaria
369,5,1793,47,3341.19,13,2023-07-09,2023-07-26,Entrega com Avaria
413,7,1794,7,3756.82,24,2023-09-19,2023-10-19,Sem Ocorrência
434,4,1795,5,2379.75,11,2023-09-07,2023-09-18,Entrega com Avaria
410,6,1796,36,4549.12,33,2023-02-10,2023-02-28,Entrega com Avaria
340,11,1797,9,3682.36,3,2023-12-30,2023-12-31,Sem Ocorrência
61,2,1798,46,4449.4,13,2023-10-01,2023-10-09,Sem Ocorrência
461,8,1799,25,2156.12,6,2023-01-09,2023-01-21,Sem Ocorrência
21,2,1800,46,4811.46,15,2023-03-25,2023-04-02,Sem Ocorrência
287,7,1801,43,1374.47,13,2023-08-18,2023-08-28,Sem Ocorrência
309,6,1802,22,2404.64,41,2023-02-12,2023-03-11,Sem Ocorrência
290,14,1803,39,4194.06,40,2023-08-21,2023-09-10,Sem Ocorrência
382,11,1804,51,1975.86,33,2023-03-28,2023-04-01,Entrega com Avaria
255,16,1805,20,4975.19,10,2023-10-05,2023-10-14,Sem Ocorrência
133,11,1806,44,3255.49,39,2023-09-28,2023-10-28,Sem Ocorrência
39,9,1807,27,1332.79,19,2023-05-23,2023-06-03,Entrega com Avaria
300,8,1808,8,1980.08,25,2023-06-02,2023-06-15,Entrega com Avaria
150,14,1809,24,1623.61,10,2023-08-20,2023-08-27,Sem Ocorrência
332,1,1810,8,1322.1,14,2023-01-06,2023-02-01,Sem Ocorrência
358,9,1811,16,772.73,23,2023-04-11,2023-04-18,Sem Ocorrência
383,2,1812,51,1571.75,18,2023-03-25,2023-03-30,Sem Ocorrência
381,9,1813,35,3373.18,38,2023-10-13,2023-11-02,Entrega com Avaria
249,12,1814,43,88.54,19,2023-09-04,2023-09-22,Entrega com Avaria
375,3,1815,36,159.48,17,2023-10-24,2023-11-14,Entrega com Avaria
381,1,1816,36,16.16,1,2023-03-14,2023-04-12,Entrega com Avaria
367,13,1817,22,3034.55,8,2023-06-03,2023-06-29,Entrega com Avaria
331,1,1818,36,753.8,30,2023-05-07,2023-05-18,Entrega com Avaria
237,8,1819,20,4638.7,23,2023-08-08,2023-09-03,Sem Ocorrência
286,1,1820,20,520.33,8,2023-07-19,2023-08-10,Sem Ocorrência
63,5,1821,37,2746.42,37,2023-05-18,2023-05-27,Sem Ocorrência
396,6,1822,36,3749.17,31,2023-01-24,2023-02-03,Sem Ocorrência
309,2,1823,14,2110.74,3,2023-10-14,2023-10-22,Entrega com Avaria
105,16,1824,50,928.42,32,2023-11-22,2023-12-20,Entrega com Avaria
262,7,1825,7,3599.92,7,2023-04-04,2023-04-26,Entrega com Avaria
374,14,1826,36,1168.31,1,2023-10-10,2023-11-05,Entrega com Avaria
418,8,1827,9,1718.27,8,2023-07-20,2023-08-10,Sem Ocorrência
153,14,1828,14,3942.79,18,2023-06-29,2023-07-22,Entrega com Avaria
170,4,1829,13,354.8,3,2023-03-20,2023-03-25,Sem Ocorrência
366,7,1830,4,985.38,28,2023-11-21,2023-11-28,Sem Ocorrência
9,11,1831,16,4122.27,20,2023-06-04,2023-06-20,Sem Ocorrência
14,4,1832,28,1330.74,11,2023-08-19,2023-09-17,Entrega com Avaria
15,12,1833,35,4961.54,8,2023-12-22,2023-12-31,Sem Ocorrência
428,7,1834,40,4551.58,36,2023-09-21,2023-10-09,Entrega com Avaria
430,16,1835,40,2056.33,18,2023-08-06,2023-08-14,Sem Ocorrência
419,14,1836,40,3466.33,7,2023-06-25,2023-07-22,Entrega com Avaria
98,12,1837,49,1166.27,7,2023-12-24,2023-12-30,Sem Ocorrência
461,12,1838,32,4180.23,25,2023-04-05,2023-04-29,Entrega com Avaria
480,3,1839,21,4657.12,41,2023-11-01,2023-11-13,Entrega com Avaria
319,3,1840,36,4314.43,11,2023-01-15,2023-01-26,Sem Ocorrência
113,9,1841,12,460.41,33,2023-05-23,2023-06-09,Sem Ocorrência
220,14,1842,12,4958.01,30,2023-03-11,2023-03-16,Entrega com Avaria
422,13,1843,1,4752.07,10,2023-07-05,2023-07-18,Sem Ocorrência
252,6,1844,10,3230.13,26,2023-12-16,2023-12-25,Entrega com Avaria
470,11,1845,1,1488.88,14,2023-03-30,2023-04-18,Sem Ocorrência
243,7,1846,5,606.47,19,2023-04-22,2023-04-26,Entrega com Avaria
384,1,1847,9,4516.97,35,2023-02-11,2023-02-14,Sem Ocorrência
28,11,1848,5,2882.86,8,2023-06-19,2023-06-22,Sem Ocorrência
453,14,1849,5,1133.72,31,2023-05-29,2023-06-11,Entrega com Avaria
423,6,1850,46,1469.4,4,2023-06-18,2023-06-21,Sem Ocorrência
39,11,1851,11,1695.2,31,2023-01-13,2023-01-14,Entrega com Avaria
108,13,1852,3,4082.34,30,2023-05-06,2023-05-23,Entrega com Avaria
471,15,1853,18,3332.2,3,2023-06-16,2023-07-08,Entrega com Avaria
84,13,1854,51,2384.65,19,2023-12-30,2023-12-31,Entrega com Avaria
74,7,1855,26,2348.27,18,2023-08-10,2023-08-18,Sem Ocorrência
429,10,1856,49,3342.15,9,2023-11-24,2023-11-30,Entrega com Avaria
213,14,1857,23,3333.84,21,2023-10-01,2023-10-03,Sem Ocorrência
259,7,1858,14,1046.72,41,2023-08-31,2023-09-25,Sem Ocorrência
134,7,1859,3,908.23,9,2023-11-07,2023-12-03,Sem Ocorrência
48,1,1860,42,962.8,16,2023-04-11,2023-04-22,Sem Ocorrência
414,4,1861,31,1756.71,31,2023-11-04,2023-11-06,Sem Ocorrência
125,8,1862,18,3481.35,2,2023-07-31,2023-08-22,Entrega com Avaria
270,5,1863,3,422.67,18,2023-10-29,2023-11-10,Sem Ocorrência
348,8,1864,44,2269.8,19,2023-12-02,2023-12-27,Sem Ocorrência
239,7,1865,1,1598.0,38,2023-03-31,2023-04-14,Entrega com Avaria
363,1,1866,15,2698.34,23,2023-11-12,2023-11-13,Sem Ocorrência
210,4,1867,39,1980.79,22,2023-11-07,2023-11-27,Sem Ocorrência
41,8,1868,25,4843.82,27,2023-06-14,2023-07-03,Entrega com Avaria
221,8,1869,35,1472.24,17,2023-01-23,2023-01-30,Entrega com Avaria
35,9,1870,20,4700.63,23,2023-04-12,2023-04-25,Sem Ocorrência
39,4,1871,13,278.45,25,2023-10-14,2023-11-02,Sem Ocorrência
412,7,1872,42,1721.33,23,2023-08-22,2023-09-20,Sem Ocorrência
374,6,1873,7,578.14,18,2023-05-17,2023-06-08,Sem Ocorrência
347,4,1874,17,1933.9,34,2023-05-28,2023-06-01,Sem Ocorrência
6,14,1875,24,2899.77,21,2023-01-30,2023-02-03,Sem Ocorrência
277,12,1876,11,4671.37,3,2023-08-27,2023-09-07,Entrega com Avaria
44,2,1877,28,145.49,33,2023-09-07,2023-10-01,Sem Ocorrência
491,3,1878,18,3305.59,5,2023-11-21,2023-12-18,Sem Ocorrência
289,7,1879,3,1715.06,30,2023-02-15,2023-03-13,Entrega com Avaria
267,14,1880,49,3471.49,21,2023-01-28,2023-02-20,Entrega com Avaria
330,13,1881,18,1460.54,15,2023-01-12,2023-02-05,Sem Ocorrência
104,16,1882,9,4689.13,3,2023-01-04,2023-01-05,Sem Ocorrência
327,14,1883,3,882.64,31,2023-08-13,2023-08-26,Sem Ocorrência
64,4,1884,49,4968.68,34,2023-02-18,2023-02-26,Sem Ocorrência
168,16,1885,32,2280.59,37,2023-01-13,2023-01-24,Sem Ocorrência
388,7,1886,24,4289.49,14,2023-09-29,2023-10-19,Sem Ocorrência
119,11,1887,23,1069.01,21,2023-05-25,2023-06-12,Sem Ocorrência
343,16,1888,4,2013.26,39,2023-04-18,2023-05-15,Entrega com Avaria
56,13,1889,50,434.46,26,2023-09-28,2023-10-10,Sem Ocorrência
360,11,1890,44,4886.92,14,2023-06-18,2023-07-11,Sem Ocorrência
63,6,1891,34,980.94,6,2023-09-05,2023-09-20,Sem Ocorrência
363,1,1892,19,2982.26,4,2023-10-10,2023-11-01,Sem Ocorrência
63,10,1893,37,582.33,28,2023-03-07,2023-03-09,Sem Ocorrência
268,15,1894,12,4516.99,20,2023-06-23,2023-06-28,Sem Ocorrência
483,1,1895,5,964.45,20,2023-09-27,2023-10-07,Entrega com Avaria
135,13,1896,3,15.12,8,2023-04-20,2023-05-16,Sem Ocorrência
354,9,1897,48,1824.91,26,2023-08-17,2023-09-10,Entrega com Avaria
61,3,1898,49,2388.04,26,2023-10-27,2023-11-24,Sem Ocorrência
273,11,1899,29,4785.47,7,2023-04-05,2023-05-03,Sem Ocorrência
129,13,1900,34,3564.89,31,2023-02-26,2023-03-11,Entrega com Avaria
234,15,1901,37,3858.38,14,2023-03-22,2023-04-18,Entrega com Avaria
266,14,1902,15,4263.34,34,2023-12-13,2023-12-31,Sem Ocorrência
40,15,1903,12,1892.25,35,2023-08-27,2023-09-04,Sem Ocorrência
56,1,1904,23,3707.01,25,2023-10-12,2023-10-27,Sem Ocorrência
403,11,1905,44,1124.71,5,2023-07-16,2023-08-01,Entrega com Avaria
61,11,1906,5,324.5,24,2023-08-01,2023-08-30,Entrega com Avaria
330,9,1907,27,1094.04,26,2023-04-06,2023-04-17,Sem Ocorrência
439,15,1908,21,4654.21,22,2023-05-29,2023-06-16,Sem Ocorrência
425,10,1909,4,3219.76,19,2023-12-04,2023-12-26,Entrega com Avaria
70,2,1910,19,1120.03,1,2023-03-02,2023-03-09,Entrega com Avaria
296,9,1911,40,1979.93,1,2023-05-15,2023-06-02,Entrega com Avaria
219,3,1912,50,2361.95,2,2023-02-06,2023-02-13,Sem Ocorrência
237,5,1913,44,94.26,18,2023-12-29,2023-12-30,Sem Ocorrência
314,15,1914,44,1309.67,19,2023-07-23,2023-08-04,Entrega com Avaria
9,8,1915,38,4626.18,31,2023-08-03,2023-08-26,Sem Ocorrência
429,9,1916,48,1971.97,26,2023-08-25,2023-09-07,Entrega com Avaria
183,9,1917,16,4523.69,38,2023-11-30,2023-12-13,Entrega com Avaria
412,15,1918,37,1831.37,30,2023-04-15,2023-05-06,Sem Ocorrência
15,15,1919,12,3189.55,10,2023-05-24,2023-06-07,Sem Ocorrência
295,13,1920,8,4034.45,5,2023-10-14,2023-10-28,Sem Ocorrência
418,16,1921,22,4324.08,5,2023-07-18,2023-07-21,Sem Ocorrência
187,3,1922,7,1526.06,15,2023-03-20,2023-04-08,Entrega com Avaria
377,6,1923,44,3100.35,26,2023-12-20,2023-12-31,Sem Ocorrência
174,13,1924,46,1470.02,19,2023-12-16,2023-12-24,Entrega com Avaria
225,11,1925,36,2133.06,35,2023-09-14,2023-09-24,Entrega com Avaria
169,12,1926,41,2351.32,16,2023-07-24,2023-08-15,Sem Ocorrência
415,11,1927,46,2021.78,9,2023-12-07,2023-12-31,Entrega com Avaria
242,8,1928,26,3963.23,2,2023-04-11,2023-04-19,Entrega com Avaria
311,7,1929,33,2563.23,28,2023-08-20,2023-08-27,Sem Ocorrência
146,16,1930,27,1129.31,23,2023-09-03,2023-09-20,Entrega com Avaria
206,8,1931,39,2032.55,30,2023-01-05,2023-01-16,Entrega com Avaria
284,5,1932,10,3609.68,15,2023-07-26,2023-08-09,Sem Ocorrência
259,13,1933,24,248.29,12,2023-11-07,2023-11-13,Entrega com Avaria
255,10,1934,51,2411.55,20,2023-11-17,2023-12-09,Entrega com Avaria
138,10,1935,20,870.7,1,2023-09-21,2023-10-12,Sem Ocorrência
438,7,1936,15,4186.96,16,2023-07-03,2023-07-07,Sem Ocorrência
351,5,1937,4,4838.41,6,2023-09-02,2023-09-05,Entrega com Avaria
152,6,1938,17,679.51,17,2023-05-19,2023-05-24,Sem Ocorrência
105,14,1939,48,4902.87,12,2023-04-27,2023-05-26,Entrega com Avaria
79,1,1940,18,3284.56,26,2023-10-26,2023-11-16,Entrega com Avaria
282,4,1941,18,4719.17,7,2023-08-10,2023-09-02,Entrega com Avaria
209,9,1942,31,3461.63,37,2023-01-31,2023-02-26,Entrega com Avaria
375,15,1943,46,817.83,8,2023-07-24,2023-07-28,Entrega com Avaria
331,13,1944,48,4202.24,13,2023-04-14,2023-05-04,Sem Ocorrência
450,13,1945,35,2855.19,28,2023-10-28,2023-11-21,Sem Ocorrência
343,14,1946,19,628.28,29,2023-04-11,2023-04-18,Sem Ocorrência
289,10,1947,33,1074.43,16,2023-11-13,2023-12-13,Sem Ocorrência
381,8,1948,50,3761.17,5,2023-06-10,2023-06-22,Entrega com Avaria
303,7,1949,25,4343.97,13,2023-06-26,2023-07-26,Entrega com Avaria
250,2,1950,8,314.05,8,2023-08-07,2023-08-10,Entrega com Avaria
254,13,1951,45,3064.52,22,2023-12-20,2023-12-31,Sem Ocorrência
7,11,1952,44,2150.83,2,2023-03-14,2023-03-19,Entrega com Avaria
37,4,1953,29,3157.12,27,2023-07-20,2023-08-03,Sem Ocorrência
154,5,1954,45,2667.43,5,2023-06-29,2023-07-18,Entrega com Avaria
170,6,1955,21,3436.42,3,2023-09-01,2023-09-08,Entrega com Avaria
360,5,1956,24,4617.5,19,2023-11-14,2023-12-07,Sem Ocorrência
350,11,1957,48,1059.63,18,2023-04-20,2023-04-24,Entrega com Avaria
176,11,1958,8,489.94,38,2023-08-05,2023-08-26,Sem Ocorrência
112,13,1959,45,4606.78,1,2023-02-11,2023-03-10,Entrega com Avaria
231,9,1960,33,3400.75,34,2023-05-08,2023-05-28,Entrega com Avaria
204,3,1961,6,3482.57,26,2023-08-17,2023-09-16,Sem Ocorrência
61,14,1962,39,1663.31,27,2023-04-04,2023-05-01,Entrega com Avaria
298,15,1963,40,4827.38,15,2023-03-21,2023-04-18,Entrega com Avaria
154,10,1964,34,310.45,13,2023-03-05,2023-03-10,Sem Ocorrência
427,1,1965,31,3215.28,6,2023-12-08,2023-12-31,Entrega com Avaria
338,7,1966,14,2996.35,36,2023-03-12,2023-03-29,Entrega com Avaria
437,11,1967,3,2383.58,32,2023-12-27,2023-12-31,Sem Ocorrência
336,15,1968,4,3769.93,2,2023-02-07,2023-02-24,Entrega com Avaria
400,7,1969,32,1547.21,28,2023-12-13,2023-12-31,Sem Ocorrência
203,11,1970,7,1920.46,10,2023-12-24,2023-12-31,Entrega com Avaria
9,6,1971,43,3983.16,29,2023-07-09,2023-08-08,Sem Ocorrência
93,5,1972,12,2632.33,18,2023-01-07,2023-02-03,Entrega com Avaria
387,14,1973,32,57.34,34,2023-06-21,2023-07-04,Entrega com Avaria
319,8,1974,51,4882.98,7,2023-11-04,2023-11-08,Entrega com Avaria
391,15,1975,30,799.22,2,2023-02-19,2023-03-05,Entrega com Avaria
391,13,1976,30,4806.53,15,2023-12-08,2023-12-11,Sem Ocorrência
43,15,1977,23,2607.95,24,2023-09-13,2023-09-30,Sem Ocorrência
489,8,1978,21,3170.14,20,2023-11-19,2023-12-09,Entrega com Avaria
232,15,1979,21,1862.13,27,2023-03-11,2023-03-25,Sem Ocorrência
408,4,1980,28,1726.94,31,2023-10-31,2023-11-08,Entrega com Avaria
353,3,1981,8,236.54,27,2023-04-14,2023-05-03,Entrega com Avaria
317,3,1982,1,3914.7,11,2023-12-27,2023-12-30,Entrega com Avaria
112,9,1983,22,386.94,21,2023-07-20,2023-07-25,Sem Ocorrência
286,13,1984,8,3474.74,3,2023-02-06,2023-02-20,Sem Ocorrência
260,3,1985,8,4226.32,35,2023-09-02,2023-09-08,Sem Ocorrência
497,16,1986,33,2929.04,26,2023-12-16,2023-12-23,Sem Ocorrência
217,16,1987,38,3160.97,18,2023-12-09,2023-12-19,Sem Ocorrência
59,16,1988,10,4288.45,6,2023-11-12,2023-11-21,Sem Ocorrência
341,15,1989,46,4623.78,1,2023-06-15,2023-06-30,Sem Ocorrência
192,14,1990,11,284.84,33,2023-03-20,2023-04-03,Entrega com Avaria
462,7,1991,21,3907.16,33,2023-12-13,2023-12-31,Sem Ocorrência
141,7,1992,7,3024.9,3,2023-07-09,2023-07-18,Entrega com Avaria
214,6,1993,39,1914.34,5,2023-07-13,2023-07-14,Sem Ocorrência
320,1,1994,17,4614.31,16,2023-07-13,2023-08-06,Entrega com Avaria
303,4,1995,46,4412.75,39,2023-10-25,2023-11-24,Sem Ocorrência
434,8,1996,8,4112.95,39,2023-10-25,2023-11-07,Sem Ocorrência
159,3,1997,31,128.78,26,2023-12-29,2023-12-31,Entrega com Avaria
499,2,1998,19,3781.78,20,2023-07-28,2023-08-23,Entrega com Avaria
173,16,1999,10,1396.02,38,2023-02-16,2023-03-03,Entrega com Avaria
47,4,2000,47,1034.48,13,2023-03-06,2023-03-26,Sem Ocorrência
262,6,2001,38,837.6,23,2023-12-08,2023-12-31,Sem Ocorrência
295,2,2002,23,2992.47,40,2023-11-04,2023-11-14,Entrega com Avaria
150,11,2003,19,1826.84,41,2023-12-08,2023-12-21,Entrega com Avaria
34,1,2004,48,1711.31,38,2023-07-18,2023-08-02,Sem Ocorrência
276,10,2005,29,4077.52,17,2023-01-30,2023-02-11,Entrega com Avaria
275,12,2006,35,581.8,16,2023-05-20,2023-06-18,Sem Ocorrência
348,8,2007,46,4058.31,28,2023-01-12,2023-02-06,Sem Ocorrência
178,9,2008,14,3907.92,39,2023-11-13,2023-11-24,Entrega com Avaria
261,12,2009,18,2343.63,35,2023-03-22,2023-04-13,Sem Ocorrência
410,13,2010,5,4773.19,33,2023-06-02,2023-06-06,Entrega com Avaria
488,9,2011,46,23.72,28,2023-04-11,2023-05-09,Sem Ocorrência
13,13,2012,50,1974.39,20,2023-06-09,2023-06-25,Sem Ocorrência
320,10,2013,25,1164.91,11,2023-03-04,2023-03-14,Sem Ocorrência
124,8,2014,44,1715.49,17,2023-02-05,2023-02-14,Sem Ocorrência
362,4,2015,29,522.78,39,2023-12-18,2023-12-31,Entrega com Avaria
136,7,2016,1,4429.35,9,2023-11-03,2023-11-19,Sem Ocorrência
81,10,2017,46,3320.15,2,2023-09-19,2023-09-27,Sem Ocorrência
434,11,2018,5,4145.41,38,2023-11-22,2023-12-09,Entrega com Avaria
13,7,2019,41,717.79,33,2023-01-22,2023-02-07,Sem Ocorrência
377,15,2020,9,3858.84,30,2023-03-30,2023-04-04,Entrega com Avaria
495,4,2021,21,35.62,25,2023-11-19,2023-12-15,Entrega com Avaria
178,3,2022,17,3243.82,3,2023-12-04,2023-12-14,Sem Ocorrência
254,16,2023,11,4082.4,31,2023-10-15,2023-11-04,Entrega com Avaria
59,10,2024,31,1332.67,10,2023-12-18,2023-12-31,Entrega com Avaria
141,6,2025,38,3560.17,8,2023-12-07,2023-12-21,Sem Ocorrência
219,12,2026,45,4545.24,13,2023-05-13,2023-05-17,Entrega com Avaria
29,15,2027,44,1015.78,40,2023-07-09,2023-08-07,Sem Ocorrência
351,10,2028,39,1730.01,21,2023-12-31,2023-12-31,Sem Ocorrência
495,13,2029,43,438.47,27,2023-02-07,2023-02-10,Sem Ocorrência
457,11,2030,17,2552.06,16,2023-02-11,2023-03-03,Sem Ocorrência
20,8,2031,6,862.59,17,2023-06-05,2023-06-17,Entrega com Avaria
4,8,2032,1,2560.42,19,2023-09-12,2023-10-06,Entrega com Avaria
446,1,2033,13,4413.46,4,2023-12-20,2023-12-31,Entrega com Avaria
183,8,2034,37,516.79,6,2023-11-30,2023-12-13,Entrega com Avaria
332,2,2035,21,1201.96,41,2023-05-07,2023-05-10,Entrega com Avaria
442,1,2036,50,4606.03,30,2023-09-23,2023-10-07,Entrega com Avaria
25,7,2037,47,2893.01,41,2023-05-07,2023-05-29,Entrega com Avaria
258,10,2038,25,3427.85,37,2023-06-25,2023-07-20,Sem Ocorrência
393,6,2039,22,1382.75,35,2023-10-23,2023-11-07,Entrega com Avaria
72,4,2040,32,3876.15,18,2023-01-30,2023-02-24,Sem Ocorrência
11,3,2041,9,518.98,10,2023-02-06,2023-03-04,Sem Ocorrência
22,13,2042,9,4921.1,30,2023-05-27,2023-05-30,Sem Ocorrência
386,15,2043,29,1456.23,4,2023-02-15,2023-02-21,Entrega com Avaria
139,15,2044,24,3045.63,32,2023-07-31,2023-08-28,Sem Ocorrência
127,9,2045,18,734.79,27,2023-09-06,2023-09-11,Sem Ocorrência
484,12,2046,46,901.67,29,2023-05-06,2023-05-23,Sem Ocorrência
283,10,2047,41,2620.42,9,2023-07-01,2023-07-11,Sem Ocorrência
282,1,2048,41,244.62,7,2023-12-01,2023-12-05,Entrega com Avaria
488,16,2049,24,1563.43,40,2023-02-19,2023-02-24,Sem Ocorrência
290,2,2050,39,2547.05,12,2023-01-23,2023-02-02,Entrega com Avaria
343,4,2051,50,858.33,30,2023-06-17,2023-06-20,Entrega com Avaria
478,4,2052,29,1370.46,38,2023-03-27,2023-04-01,Sem Ocorrência
67,9,2053,25,910.99,9,2023-08-12,2023-08-19,Sem Ocorrência
279,10,2054,51,4105.09,6,2023-11-29,2023-12-13,Entrega com Avaria
86,16,2055,35,1537.29,23,2023-10-03,2023-10-27,Sem Ocorrência
318,14,2056,13,1096.02,6,2023-02-05,2023-02-19,Entrega com Avaria
271,11,2057,31,4343.81,31,2023-11-02,2023-11-08,Entrega com Avaria
325,16,2058,36,432.27,17,2023-11-08,2023-11-10,Sem Ocorrência
300,6,2059,48,4076.25,11,2023-05-31,2023-06-13,Entrega com Avaria
491,6,2060,48,1100.7,16,2023-04-07,2023-04-12,Entrega com Avaria
32,11,2061,47,4419.43,37,2023-01-16,2023-01-28,Entrega com Avaria
454,15,2062,16,2761.82,30,2023-02-23,2023-03-04,Entrega com Avaria
306,9,2063,18,3732.97,21,2023-12-10,2023-12-21,Entrega com Avaria
74,15,2064,13,2397.84,21,2023-08-05,2023-08-31,Sem Ocorrência
94,4,2065,7,3928.6,32,2023-12-28,2023-12-31,Sem Ocorrência
330,13,2066,4,704.0,5,2023-02-12,2023-02-16,Sem Ocorrência
191,4,2067,11,3758.38,5,2023-03-15,2023-04-14,Sem Ocorrência
354,6,2068,7,2064.74,14,2023-12-18,2023-12-31,Entrega com Avaria
118,11,2069,12,3354.67,32,2023-04-22,2023-05-04,Sem Ocorrência
186,15,2070,38,2405.65,6,2023-06-16,2023-06-22,Entrega com Avaria
180,6,2071,49,4667.7,32,2023-11-21,2023-11-28,Sem Ocorrência
129,15,2072,11,3429.79,13,2023-07-23,2023-08-21,Entrega com Avaria
362,5,2073,39,3851.35,34,2023-09-26,2023-10-02,Sem Ocorrência
257,9,2074,43,105.77,33,2023-04-20,2023-05-18,Sem Ocorrência
267,9,2075,13,1098.0,12,2023-09-18,2023-10-11,Sem Ocorrência
7,6,2076,46,294.8,5,2023-11-11,2023-11-14,Entrega com Avaria
165,2,2077,11,1401.06,19,2023-03-09,2023-03-16,Sem Ocorrência
414,11,2078,26,3960.54,13,2023-11-09,2023-11-21,Sem Ocorrência
1,7,2079,22,2914.53,17,2023-03-29,2023-04-18,Sem Ocorrência
54,9,2080,29,2689.51,31,2023-11-02,2023-11-29,Entrega com Avaria
234,8,2081,2,1540.68,35,2023-04-15,2023-04-19,Entrega com Avaria
428,3,2082,10,1190.44,16,2023-11-29,2023-12-05,Sem Ocorrência
482,14,2083,46,356.95,8,2023-02-20,2023-03-20,Sem Ocorrência
256,11,2084,10,3044.79,22,2023-04-18,2023-04-29,Sem Ocorrência
485,11,2085,19,716.09,9,2023-06-03,2023-06-27,Entrega com Avaria
383,8,2086,11,2635.3,32,2023-03-31,2023-04-18,Sem Ocorrência
306,9,2087,30,3505.58,19,2023-08-15,2023-09-09,Entrega com Avaria
413,13,2088,24,3800.06,6,2023-12-11,2023-12-31,Entrega com Avaria
389,16,2089,44,630.72,14,2023-02-24,2023-03-13,Sem Ocorrência
198,6,2090,23,4641.42,18,2023-03-02,2023-03-19,Entrega com Avaria
249,11,2091,42,2377.46,4,2023-12-26,2023-12-31,Entrega com Avaria
286,6,2092,17,2712.32,8,2023-08-18,2023-09-04,Sem Ocorrência
9,9,2093,24,3867.5,4,2023-04-13,2023-05-04,Sem Ocorrência
357,11,2094,51,4866.52,1,2023-08-23,2023-08-24,Sem Ocorrência
276,9,2095,26,3442.7,5,2023-01-04,2023-01-11,Sem Ocorrência
499,7,2096,39,1353.62,26,2023-08-12,2023-09-03,Sem Ocorrência
358,16,2097,33,590.85,27,2023-03-08,2023-03-21,Sem Ocorrência
243,7,2098,28,3885.0,18,2023-02-21,2023-03-12,Entrega com Avaria
463,16,2099,10,929.82,25,2023-04-03,2023-04-06,Entrega com Avaria
360,2,2100,14,4715.59,38,2023-05-12,2023-05-26,Sem Ocorrência
468,3,2101,2,2868.1,17,2023-08-17,2023-09-05,Sem Ocorrência
99,9,2102,25,2929.28,3,2023-01-21,2023-01-25,Sem Ocorrência
206,12,2103,28,4677.95,13,2023-08-05,2023-09-01,Sem Ocorrência
159,12,2104,30,3787.01,17,2023-07-06,2023-07-30,Entrega com Avaria
29,16,2105,18,1560.57,31,2023-02-16,2023-03-01,Sem Ocorrência
102,12,2106,39,4934.39,30,2023-09-26,2023-10-21,Sem Ocorrência
245,3,2107,13,1286.32,3,2023-08-22,2023-09-09,Entrega com Avaria
398,5,2108,19,1813.78,40,2023-11-16,2023-11-25,Entrega com Avaria
260,1,2109,28,2302.77,38,2023-02-10,2023-03-08,Entrega com Avaria
480,4,2110,27,1342.6,9,2023-02-07,2023-02-18,Sem Ocorrência
185,5,2111,27,1108.39,24,2023-04-27,2023-05-16,Entrega com Avaria
294,10,2112,42,3997.47,2,2023-04-07,2023-04-14,Sem Ocorrência
36,7,2113,22,145.14,40,2023-02-06,2023-02-14,Entrega com Avaria
164,9,2114,42,4950.1,39,2023-08-23,2023-08-31,Sem Ocorrência
213,5,2115,51,588.7,26,2023-07-22,2023-07-26,Entrega com Avaria
131,14,2116,5,1860.52,7,2023-11-21,2023-12-01,Entrega com Avaria
358,11,2117,36,942.52,6,2023-07-15,2023-07-22,Entrega com Avaria
352,13,2118,37,308.49,22,2023-01-02,2023-01-24,Entrega com Avaria
